fname,label
0ea36a9f.wav,Flute Saxophone Clarinet
0ea9839a.wav,Bass_drum Knock Finger_snapping
0eb8b04e.wav,Gunshot_or_gunfire Bass_drum Knock
0ec5f052.wav,Trumpet Squeak Meow
0ed387f3.wav,Tearing Scissors Writing
0edbfc63.wav,Flute Saxophone Oboe
0eead3a5.wav,Knock Drawer_open_or_close Bass_drum
0ef36ea1.wav,Harmonica Burping_or_eructation Violin_or_fiddle
0f0b1ca2.wav,Gong Cello Double_bass
0f0d26ff.wav,Flute Saxophone Trumpet
0f0e6fcb.wav,Bass_drum Finger_snapping Oboe
0f186af1.wav,Snare_drum Microwave_oven Gunshot_or_gunfire
0f1b4552.wav,Bark Gunshot_or_gunfire Telephone
0f3786e3.wav,Bus Fireworks Gunshot_or_gunfire
0f3ac4c8.wav,Tearing Computer_keyboard Scissors
0f45b11a.wav,Bass_drum Knock Double_bass
0f4db823.wav,Keys_jangling Tambourine Shatter
0f4edd6e.wav,Gunshot_or_gunfire Fireworks Tearing
0f5182eb.wav,Gunshot_or_gunfire Fireworks Knock
0f53de64.wav,Writing Tearing Gunshot_or_gunfire
0f54592d.wav,Squeak Laughter Telephone
0f545c0a.wav,Flute Saxophone Clarinet
0f5d35da.wav,Bass_drum Knock Electric_piano
0f6b702d.wav,Cough Laughter Squeak
0f6bd0ae.wav,Hi-hat Finger_snapping Scissors
0f6dd6d8.wav,Flute Saxophone Laughter
0f7080a5.wav,Telephone Acoustic_guitar Electric_piano
0f712cb7.wav,Oboe Meow Flute
0f7784da.wav,Fireworks Gunshot_or_gunfire Keys_jangling
0f784c9c.wav,Snare_drum Shatter Fireworks
0f826ebb.wav,Fart Squeak Computer_keyboard
0f9ff067.wav,Knock Bass_drum Gunshot_or_gunfire
0fac704f.wav,Tearing Writing Keys_jangling
0fae3120.wav,Flute Clarinet Laughter
0fba4394.wav,Cello Double_bass Bus
0fc2e748.wav,Trumpet Saxophone Flute
0fc6872b.wav,Snare_drum Cello Fireworks
0fcc66b7.wav,Clarinet Double_bass Cello
0fcd2371.wav,Applause Trumpet Gunshot_or_gunfire
0fd0464f.wav,Acoustic_guitar Hi-hat Telephone
0fd07de6.wav,Bass_drum Double_bass Electric_piano
0fd76662.wav,Gong Saxophone Trumpet
0fe4be7c.wav,Fireworks Fart Gunshot_or_gunfire
0fe4e425.wav,Oboe Flute Trumpet
0feb250e.wav,Bass_drum Double_bass Cello
10010bbd.wav,Chime Laughter Burping_or_eructation
10039900.wav,Flute Clarinet Oboe
10098579.wav,Clarinet Saxophone Oboe
100c5246.wav,Bark Laughter Flute
10109319.wav,Laughter Cough Saxophone
10121a69.wav,Hi-hat Finger_snapping Scissors
10145c52.wav,Chime Fireworks Keys_jangling
10145c60.wav,Bass_drum Knock Finger_snapping
101c0bd4.wav,Trumpet Hi-hat Squeak
1023611b.wav,Knock Cough Tearing
10252b9e.wav,Clarinet Flute Saxophone
103bac20.wav,Bass_drum Knock Double_bass
104489a6.wav,Gong Flute Clarinet
10480421.wav,Bass_drum Knock Electric_piano
1048ea58.wav,Computer_keyboard Writing Fart
1050c329.wav,Squeak Hi-hat Violin_or_fiddle
1054db8c.wav,Flute Harmonica Oboe
1057f6f9.wav,Laughter Cough Telephone
106c682c.wav,Bass_drum Knock Drawer_open_or_close
1071703e.wav,Cello Flute Saxophone
10729c8a.wav,Flute Harmonica Saxophone
1079e2d1.wav,Bass_drum Knock Gunshot_or_gunfire
107e3cbe.wav,Acoustic_guitar Gong Electric_piano
108b5bef.wav,Violin_or_fiddle Harmonica Squeak
109321f2.wav,Cello Double_bass Saxophone
10949041.wav,Acoustic_guitar Electric_piano Gong
1099a7a8.wav,Trumpet Applause Saxophone
10d3b2ec.wav,Clarinet Cello Saxophone
10d5c4ce.wav,Hi-hat Trumpet Harmonica
10d73c58.wav,Flute Clarinet Saxophone
10d9053b.wav,Writing Laughter Computer_keyboard
10d9265f.wav,Cello Double_bass Electric_piano
10dba05f.wav,Gong Acoustic_guitar Electric_piano
10dddec0.wav,Bark Laughter Gunshot_or_gunfire
10e46486.wav,Snare_drum Acoustic_guitar Glockenspiel
10f6ad27.wav,Clarinet Oboe Flute
11041746.wav,Computer_keyboard Telephone Knock
111dd875.wav,Cello Double_bass Electric_piano
112283e8.wav,Hi-hat Finger_snapping Gong
1122c26f.wav,Flute Oboe Saxophone
112da824.wav,Bass_drum Knock Computer_keyboard
11338182.wav,Tearing Snare_drum Fart
113b0e32.wav,Double_bass Acoustic_guitar Electric_piano
113d2ca9.wav,Hi-hat Trumpet Applause
1141793d.wav,Bass_drum Knock Gunshot_or_gunfire
11442d0e.wav,Cello Double_bass Clarinet
1146e063.wav,Cello Saxophone Flute
11544687.wav,Bass_drum Tearing Computer_keyboard
115a258b.wav,Saxophone Violin_or_fiddle Harmonica
115aa41f.wav,Hi-hat Squeak Shatter
116b77d5.wav,Bark Cough Telephone
11704d14.wav,Tearing Snare_drum Shatter
11770392.wav,Hi-hat Trumpet Finger_snapping
117dcac8.wav,Gunshot_or_gunfire Fireworks Drawer_open_or_close
11844b37.wav,Clarinet Flute Saxophone
11867b61.wav,Flute Saxophone Laughter
1189cf83.wav,Computer_keyboard Gunshot_or_gunfire Knock
118f1763.wav,Clarinet Flute Saxophone
11986117.wav,Bass_drum Knock Gunshot_or_gunfire
119a3278.wav,Applause Trumpet Saxophone
11a10ce8.wav,Cello Double_bass Saxophone
11a4f814.wav,Bass_drum Tearing Knock
11ae787e.wav,Writing Computer_keyboard Keys_jangling
11cc6d11.wav,Trumpet Saxophone Hi-hat
11e6a1ec.wav,Bass_drum Knock Gunshot_or_gunfire
11e80486.wav,Acoustic_guitar Electric_piano Double_bass
11e95378.wav,Bass_drum Tearing Computer_keyboard
11edc852.wav,Saxophone Acoustic_guitar Cello
11f661bd.wav,Keys_jangling Scissors Shatter
11f6b674.wav,Bass_drum Computer_keyboard Finger_snapping
11fa11a0.wav,Trumpet Saxophone Clarinet
12034b1a.wav,Cello Flute Saxophone
120c7292.wav,Flute Cello Saxophone
1221a798.wav,Clarinet Flute Saxophone
122abe8c.wav,Hi-hat Telephone Shatter
122f1508.wav,Clarinet Flute Cello
12394644.wav,Fireworks Keys_jangling Shatter
123986b6.wav,Saxophone Gong Telephone
1242ac46.wav,Telephone Clarinet Flute
1248a779.wav,Telephone Knock Writing
1248f9e2.wav,Cello Double_bass Saxophone
12508a7b.wav,Saxophone Cello Violin_or_fiddle
12584f90.wav,Cello Saxophone Double_bass
125c89cb.wav,Hi-hat Trumpet Scissors
125dccd9.wav,Computer_keyboard Knock Writing
12679aee.wav,Flute Saxophone Violin_or_fiddle
126a48d2.wav,Trumpet Gong Hi-hat
1271e7aa.wav,Saxophone Flute Violin_or_fiddle
12770ffc.wav,Laughter Telephone Harmonica
12798b6a.wav,Bass_drum Oboe Knock
127a43ec.wav,Clarinet Flute Saxophone
127d3803.wav,Harmonica Laughter Violin_or_fiddle
12a0327a.wav,Clarinet Cello Flute
12a83756.wav,Telephone Laughter Burping_or_eructation
12ac9a66.wav,Bass_drum Double_bass Cello
12adec75.wav,Shatter Scissors Fireworks
12ae3ff9.wav,Finger_snapping Bass_drum Hi-hat
12bb4b63.wav,Flute Saxophone Trumpet
12bf9735.wav,Clarinet Meow Gong
12bfa703.wav,Saxophone Cello Flute
12c73c11.wav,Hi-hat Scissors Tearing
12d71e7f.wav,Keys_jangling Shatter Scissors
12d94273.wav,Electric_piano Acoustic_guitar Double_bass
12e91a56.wav,Bass_drum Tearing Electric_piano
12ed3971.wav,Trumpet Gunshot_or_gunfire Squeak
12edfe79.wav,Trumpet Squeak Meow
12f5ec05.wav,Clarinet Saxophone Flute
12f71a9d.wav,Trumpet Saxophone Flute
12f9efda.wav,Telephone Double_bass Meow
12fb2e35.wav,Applause Fireworks Bark
130112d1.wav,Hi-hat Finger_snapping Gong
1302eade.wav,Bass_drum Knock Drawer_open_or_close
130988c6.wav,Cello Double_bass Fireworks
13184046.wav,Flute Saxophone Harmonica
13331371.wav,Cello Double_bass Bus
13354f83.wav,Squeak Trumpet Violin_or_fiddle
133599c8.wav,Finger_snapping Hi-hat Tambourine
13371a0b.wav,Trumpet Gong Meow
133a1dac.wav,Hi-hat Scissors Shatter
13489639.wav,Clarinet Oboe Gong
138bb73e.wav,Flute Saxophone Oboe
1391b6b2.wav,Saxophone Acoustic_guitar Electric_piano
13979584.wav,Bass_drum Cello Violin_or_fiddle
139ab603.wav,Harmonica Violin_or_fiddle Glockenspiel
139aebb0.wav,Saxophone Violin_or_fiddle Cello
13a6fa65.wav,Telephone Cough Drawer_open_or_close
13a9b494.wav,Cello Double_bass Flute
13b9e681.wav,Hi-hat Trumpet Scissors
13bd9ca7.wav,Chime Telephone Meow
13c4e7ef.wav,Laughter Telephone Chime
13c6f3c2.wav,Bass_drum Knock Cello
13cc0201.wav,Telephone Flute Clarinet
13d4af26.wav,Clarinet Flute Cello
13d5aec7.wav,Telephone Chime Laughter
13d6fb26.wav,Bass_drum Knock Computer_keyboard
13e1e624.wav,Acoustic_guitar Writing Computer_keyboard
13e2b96a.wav,Trumpet Saxophone Bark
13e4f495.wav,Flute Clarinet Saxophone
13ee85d2.wav,Finger_snapping Tearing Meow
13f663b3.wav,Trumpet Hi-hat Gunshot_or_gunfire
14031155.wav,Finger_snapping Tearing Glockenspiel
14041984.wav,Gunshot_or_gunfire Bass_drum Knock
140d79b0.wav,Clarinet Flute Cello
14182f8e.wav,Hi-hat Finger_snapping Scissors
141a7b5d.wav,Cello Acoustic_guitar Saxophone
141d4ba2.wav,Clarinet Saxophone Telephone
142258b7.wav,Flute Saxophone Clarinet
1437b371.wav,Violin_or_fiddle Flute Saxophone
143feb4e.wav,Finger_snapping Hi-hat Squeak
144157e4.wav,Laughter Squeak Meow
14448a8a.wav,Acoustic_guitar Violin_or_fiddle Oboe
1457e269.wav,Clarinet Flute Oboe
1460cf8c.wav,Cello Saxophone Flute
1467ad73.wav,Cello Double_bass Bus
1472c52c.wav,Knock Double_bass Electric_piano
147b4b92.wav,Trumpet Saxophone Violin_or_fiddle
14825a40.wav,Finger_snapping Bass_drum Hi-hat
14973511.wav,Clarinet Oboe Saxophone
14a35fad.wav,Drawer_open_or_close Cough Laughter
14a40516.wav,Saxophone Flute Cello
14acb290.wav,Bass_drum Computer_keyboard Finger_snapping
14acdf0f.wav,Fireworks Tearing Gunshot_or_gunfire
14b028c5.wav,Trumpet Hi-hat Saxophone
14ba2025.wav,Clarinet Violin_or_fiddle Flute
14bb9803.wav,Acoustic_guitar Electric_piano Gong
14bbc9cf.wav,Acoustic_guitar Gong Telephone
14bd9082.wav,Cello Saxophone Double_bass
14c45684.wav,Acoustic_guitar Saxophone Electric_piano
14c6a761.wav,Bass_drum Knock Double_bass
14c71e9e.wav,Acoustic_guitar Saxophone Electric_piano
14cd4f75.wav,Flute Saxophone Harmonica
14d6a6a0.wav,Bass_drum Finger_snapping Gunshot_or_gunfire
14dcf709.wav,Violin_or_fiddle Cello Saxophone
14e7e9ac.wav,Finger_snapping Writing Tearing
14f70585.wav,Flute Saxophone Clarinet
14f708da.wav,Snare_drum Tearing Scissors
1502179d.wav,Cello Violin_or_fiddle Saxophone
150429d6.wav,Clarinet Cello Flute
150e1dd2.wav,Cello Clarinet Saxophone
151254c2.wav,Clarinet Cello Flute
15125f5f.wav,Bass_drum Finger_snapping Tearing
15139a13.wav,Chime Gong Cello
1515bb19.wav,Acoustic_guitar Telephone Hi-hat
15184f5f.wav,Clarinet Cello Flute
15190a5f.wav,Electric_piano Bass_drum Double_bass
1519b35f.wav,Finger_snapping Hi-hat Gunshot_or_gunfire
15295b70.wav,Clarinet Oboe Saxophone
152f3667.wav,Bass_drum Knock Computer_keyboard
15345e4a.wav,Flute Saxophone Clarinet
15389a70.wav,Clarinet Flute Cello
153a0440.wav,Cello Double_bass Acoustic_guitar
153f814a.wav,Gunshot_or_gunfire Knock Drawer_open_or_close
1545d3db.wav,Electric_piano Telephone Acoustic_guitar
15603fd9.wav,Cello Saxophone Flute
15719ed6.wav,Flute Clarinet Meow
15750f4b.wav,Harmonica Flute Applause
158607fd.wav,Knock Drawer_open_or_close Gunshot_or_gunfire
15860b48.wav,Telephone Clarinet Flute
158a30ac.wav,Telephone Acoustic_guitar Knock
158bd28f.wav,Bass_drum Knock Computer_keyboard
159e8bfb.wav,Hi-hat Finger_snapping Scissors
15af3daf.wav,Tearing Scissors Writing
15ba6e85.wav,Hi-hat Finger_snapping Snare_drum
15bc9bf6.wav,Bass_drum Knock Tearing
15bfb7ad.wav,Telephone Cough Burping_or_eructation
15ce5db3.wav,Bass_drum Knock Gunshot_or_gunfire
15d87509.wav,Clarinet Oboe Flute
15df8abd.wav,Saxophone Flute Oboe
15f246da.wav,Bass_drum Knock Computer_keyboard
15f4101c.wav,Acoustic_guitar Electric_piano Double_bass
15f5c90b.wav,Harmonica Tearing Shatter
15f6fc67.wav,Bass_drum Gunshot_or_gunfire Finger_snapping
160853bc.wav,Fart Laughter Computer_keyboard
160f466f.wav,Saxophone Trumpet Flute
1615df90.wav,Tambourine Keys_jangling Shatter
161d4ab4.wav,Knock Bass_drum Gunshot_or_gunfire
162e8246.wav,Saxophone Flute Trumpet
16345547.wav,Gong Chime Telephone
16348aa9.wav,Acoustic_guitar Electric_piano Double_bass
163b9ad7.wav,Violin_or_fiddle Burping_or_eructation Cough
16431ede.wav,Bass_drum Tearing Computer_keyboard
164b4c89.wav,Hi-hat Scissors Shatter
164f3510.wav,Laughter Cough Flute
165bc5ea.wav,Keys_jangling Scissors Shatter
16612ee5.wav,Cello Double_bass Bus
166649ff.wav,Hi-hat Trumpet Squeak
166699d1.wav,Knock Gunshot_or_gunfire Drawer_open_or_close
167438db.wav,Laughter Squeak Saxophone
1674eaff.wav,Cello Double_bass Gong
16750658.wav,Computer_keyboard Finger_snapping Telephone
167d07c1.wav,Hi-hat Finger_snapping Scissors
168dde05.wav,Clarinet Flute Cello
169187fd.wav,Keys_jangling Tambourine Shatter
1692752a.wav,Cello Saxophone Drawer_open_or_close
16991fc7.wav,Trumpet Hi-hat Gong
1699bae8.wav,Bass_drum Tearing Computer_keyboard
16a2e687.wav,Cello Drawer_open_or_close Laughter
16aaa6b7.wav,Keys_jangling Tambourine Chime
16bd65e1.wav,Bass_drum Computer_keyboard Drawer_open_or_close
16bd8f47.wav,Trumpet Hi-hat Applause
16c01f9b.wav,Clarinet Cello Saxophone
16c8058b.wav,Gunshot_or_gunfire Fireworks Fart
16cda087.wav,Squeak Shatter Writing
16cf8831.wav,Cello Saxophone Fireworks
16d0c74a.wav,Violin_or_fiddle Saxophone Squeak
16d4034a.wav,Finger_snapping Hi-hat Bass_drum
16e89d43.wav,Snare_drum Hi-hat Tearing
16ec0be8.wav,Finger_snapping Tambourine Tearing
16f71d9e.wav,Snare_drum Harmonica Shatter
170e0bb1.wav,Electric_piano Double_bass Cello
170ee500.wav,Bass_drum Finger_snapping Tearing
170f53d8.wav,Laughter Fart Squeak
17153cf6.wav,Writing Computer_keyboard Tearing
171d5e5d.wav,Fireworks Gunshot_or_gunfire Fart
1723feb0.wav,Bass_drum Knock Gunshot_or_gunfire
17312128.wav,Gunshot_or_gunfire Bass_drum Knock
17356873.wav,Cello Saxophone Drawer_open_or_close
173e49ef.wav,Flute Meow Saxophone
173ea625.wav,Cello Applause Fireworks
17455a79.wav,Bass_drum Cello Knock
17490d6b.wav,Bass_drum Tearing Knock
174b0363.wav,Flute Clarinet Applause
17511eae.wav,Trumpet Saxophone Harmonica
1760e135.wav,Double_bass Bass_drum Cello
17617f21.wav,Double_bass Electric_piano Knock
17674111.wav,Writing Computer_keyboard Laughter
176e2113.wav,Finger_snapping Meow Bark
1771861b.wav,Bass_drum Finger_snapping Tearing
17744d78.wav,Telephone Computer_keyboard Finger_snapping
1779afe8.wav,Acoustic_guitar Electric_piano Gong
177ce933.wav,Gong Meow Clarinet
177f344a.wav,Tearing Squeak Writing
1781c115.wav,Harmonica Cowbell Acoustic_guitar
1788e6f6.wav,Tearing Fireworks Shatter
17955a9f.wav,Gunshot_or_gunfire Finger_snapping Microwave_oven
1796f9cb.wav,Oboe Flute Saxophone
17985dae.wav,Bass_drum Knock Double_bass
17a4e6f1.wav,Glockenspiel Acoustic_guitar Chime
17a5de4f.wav,Trumpet Saxophone Clarinet
17a87178.wav,Clarinet Telephone Flute
17ad9090.wav,Flute Saxophone Clarinet
17b474ef.wav,Cello Violin_or_fiddle Gong
17b61ce8.wav,Bass_drum Knock Drawer_open_or_close
17c07953.wav,Electric_piano Acoustic_guitar Gong
17c3c741.wav,Chime Telephone Scissors
17c6a405.wav,Applause Fireworks Trumpet
17cb084e.wav,Laughter Cough Saxophone
17cf92a5.wav,Hi-hat Gunshot_or_gunfire Snare_drum
17cfddcf.wav,Violin_or_fiddle Cowbell Saxophone
17d75970.wav,Trumpet Gong Saxophone
17dba240.wav,Bass_drum Knock Computer_keyboard
17e3144e.wav,Clarinet Violin_or_fiddle Squeak
17e829a7.wav,Finger_snapping Hi-hat Scissors
17edf1e0.wav,Writing Fart Cough
17ee3009.wav,Trumpet Saxophone Oboe
17fc511c.wav,Computer_keyboard Writing Bus
18063bf0.wav,Bass_drum Knock Gunshot_or_gunfire
1806ff82.wav,Bass_drum Knock Finger_snapping
180d82cc.wav,Tearing Fart Scissors
1810cd33.wav,Harmonica Flute Violin_or_fiddle
181505d1.wav,Clarinet Cello Flute
1819a7b7.wav,Acoustic_guitar Electric_piano Glockenspiel
18210526.wav,Bass_drum Knock Finger_snapping
18229e72.wav,Hi-hat Finger_snapping Scissors
18253631.wav,Bass_drum Knock Gunshot_or_gunfire
1837f058.wav,Drawer_open_or_close Cello Knock
18452dbe.wav,Fart Squeak Tearing
184c3a72.wav,Finger_snapping Glockenspiel Meow
1850e006.wav,Tearing Scissors Shatter
1858f370.wav,Gong Acoustic_guitar Electric_piano
1874843c.wav,Trumpet Saxophone Flute
187532f8.wav,Flute Saxophone Laughter
187d9e6e.wav,Fart Computer_keyboard Snare_drum
187e3878.wav,Bass_drum Oboe Finger_snapping
18841b79.wav,Cello Saxophone Double_bass
18885439.wav,Hi-hat Trumpet Gong
189441e1.wav,Gunshot_or_gunfire Fireworks Drawer_open_or_close
1898f7b6.wav,Snare_drum Gunshot_or_gunfire Hi-hat
18a625d3.wav,Acoustic_guitar Writing Telephone
18a6df57.wav,Flute Saxophone Harmonica
18b27945.wav,Clarinet Flute Telephone
18b390aa.wav,Cello Violin_or_fiddle Squeak
18b60e7c.wav,Keys_jangling Tambourine Shatter
18b6a781.wav,Clarinet Double_bass Saxophone
18bc04e0.wav,Laughter Fart Bus
18bc6c72.wav,Bus Fireworks Gunshot_or_gunfire
18c8750a.wav,Trumpet Violin_or_fiddle Saxophone
18d60f74.wav,Acoustic_guitar Violin_or_fiddle Saxophone
18d8abc6.wav,Violin_or_fiddle Cello Saxophone
18de723e.wav,Cello Double_bass Electric_piano
18e228c9.wav,Fireworks Tearing Snare_drum
18e2418d.wav,Flute Trumpet Saxophone
18e3eb8c.wav,Electric_piano Acoustic_guitar Telephone
18e8e2ac.wav,Flute Harmonica Oboe
18ea036e.wav,Cello Flute Saxophone
18f3a477.wav,Snare_drum Violin_or_fiddle Fart
18f56a28.wav,Clarinet Cello Flute
190cd2ef.wav,Electric_piano Acoustic_guitar Gong
190f0ca0.wav,Flute Telephone Clarinet
191087dd.wav,Keys_jangling Tambourine Chime
19125f06.wav,Hi-hat Tambourine Finger_snapping
1919c4b7.wav,Cello Saxophone Violin_or_fiddle
19202922.wav,Gong Electric_piano Acoustic_guitar
192b0f83.wav,Trumpet Saxophone Flute
192d38cf.wav,Trumpet Saxophone Flute
192ddfa1.wav,Keys_jangling Scissors Writing
19390e56.wav,Hi-hat Finger_snapping Squeak
193d9d2a.wav,Fireworks Squeak Shatter
19416771.wav,Saxophone Cello Laughter
19488282.wav,Trumpet Squeak Meow
194d4fda.wav,Laughter Telephone Saxophone
19507c1a.wav,Bass_drum Knock Electric_piano
19536d06.wav,Finger_snapping Computer_keyboard Bass_drum
19544e43.wav,Acoustic_guitar Cello Violin_or_fiddle
19570da6.wav,Finger_snapping Knock Fireworks
195b0c65.wav,Bass_drum Computer_keyboard Knock
197366a1.wav,Bass_drum Finger_snapping Computer_keyboard
198e4540.wav,Clarinet Flute Saxophone
19a120d3.wav,Hi-hat Tearing Finger_snapping
19a2a5c8.wav,Fart Bus Cello
19a316cc.wav,Finger_snapping Bass_drum Gunshot_or_gunfire
19a33fef.wav,Violin_or_fiddle Cello Saxophone
19a37eff.wav,Violin_or_fiddle Cello Saxophone
19a686e2.wav,Acoustic_guitar Saxophone Electric_piano
19afe1a7.wav,Acoustic_guitar Electric_piano Double_bass
19b5d0da.wav,Acoustic_guitar Electric_piano Double_bass
19b7eea0.wav,Gunshot_or_gunfire Fart Finger_snapping
19bb6cb7.wav,Acoustic_guitar Violin_or_fiddle Cello
19bf2ce6.wav,Finger_snapping Bass_drum Tearing
19c7d5e3.wav,Clarinet Flute Saxophone
19c987c6.wav,Hi-hat Snare_drum Shatter
19d11a47.wav,Flute Saxophone Gong
19d3f305.wav,Writing Acoustic_guitar Computer_keyboard
19d4d324.wav,Computer_keyboard Tearing Writing
19d99b8e.wav,Clarinet Flute Telephone
19dd0adf.wav,Hi-hat Scissors Shatter
19de8357.wav,Acoustic_guitar Double_bass Bus
19e18ee3.wav,Harmonica Saxophone Burping_or_eructation
19e6b24a.wav,Cello Drawer_open_or_close Saxophone
19e6ef89.wav,Fart Burping_or_eructation Tearing
19e9e878.wav,Fart Burping_or_eructation Bark
1a01aa4d.wav,Flute Clarinet Saxophone
1a1227e2.wav,Bass_drum Knock Cello
1a14b601.wav,Flute Saxophone Meow
1a1da2bf.wav,Trumpet Saxophone Gong
1a21ea60.wav,Gunshot_or_gunfire Snare_drum Microwave_oven
1a281fda.wav,Gong Laughter Saxophone
1a29b341.wav,Writing Computer_keyboard Tearing
1a2f7f1a.wav,Saxophone Laughter Telephone
1a33953a.wav,Microwave_oven Drawer_open_or_close Snare_drum
1a35ff8a.wav,Applause Shatter Harmonica
1a397af4.wav,Violin_or_fiddle Saxophone Cello
1a3cf6de.wav,Cello Saxophone Double_bass
1a4085ff.wav,Acoustic_guitar Electric_piano Saxophone
1a46e9e3.wav,Bass_drum Knock Electric_piano
1a47fb84.wav,Trumpet Saxophone Squeak
1a4cd763.wav,Cello Acoustic_guitar Electric_piano
1a52350b.wav,Clarinet Oboe Flute
1a74d00f.wav,Bass_drum Tearing Finger_snapping
1a7618a1.wav,Saxophone Violin_or_fiddle Flute
1a836d36.wav,Cello Drawer_open_or_close Bass_drum
1a862948.wav,Applause Fireworks Tambourine
1a99c876.wav,Gong Telephone Squeak
1a9afa92.wav,Telephone Tambourine Squeak
1ab0c900.wav,Trumpet Hi-hat Gong
1ace26c4.wav,Applause Trumpet Gunshot_or_gunfire
1ae0231e.wav,Bass_drum Knock Drawer_open_or_close
1ae2b5fa.wav,Saxophone Clarinet Flute
1ae9b98d.wav,Cello Saxophone Drawer_open_or_close
1af722d1.wav,Laughter Telephone Cough
1afb9f93.wav,Gong Telephone Squeak
1b004964.wav,Cello Acoustic_guitar Saxophone
1b098b97.wav,Bass_drum Knock Double_bass
1b12b1e4.wav,Violin_or_fiddle Snare_drum Harmonica
1b19cbdc.wav,Cello Saxophone Violin_or_fiddle
1b2cedea.wav,Laughter Cough Telephone
1b2d2eb0.wav,Bass_drum Knock Electric_piano
1b31d71a.wav,Trumpet Oboe Saxophone
1b34f72f.wav,Flute Meow Gong
1b3e0883.wav,Flute Clarinet Cello
1b3e2c90.wav,Electric_piano Acoustic_guitar Gong
1b3ff3e3.wav,Trumpet Hi-hat Saxophone
1b493d48.wav,Fart Squeak Burping_or_eructation
1b4fa840.wav,Bass_drum Finger_snapping Knock
1b74b785.wav,Bass_drum Finger_snapping Computer_keyboard
1b75d261.wav,Finger_snapping Hi-hat Gunshot_or_gunfire
1b7c4e2b.wav,Violin_or_fiddle Snare_drum Glockenspiel
1b8034fc.wav,Hi-hat Finger_snapping Squeak
1b889126.wav,Bass_drum Knock Finger_snapping
1b88d7ed.wav,Flute Saxophone Clarinet
1b937248.wav,Gunshot_or_gunfire Knock Microwave_oven
1b9ea23e.wav,Cello Drawer_open_or_close Double_bass
1ba287ab.wav,Trumpet Saxophone Flute
1ba7d175.wav,Harmonica Shatter Glockenspiel
1bae1f0b.wav,Violin_or_fiddle Cello Double_bass
1bb20333.wav,Gong Oboe Meow
